               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 475,            0.021934,            0.011097,           0.0036865,             0.98269,             0.97722,             0.99234,             0.93556,            0.013511,           0.0049256,           0.0014222,           0.0006148,           0.0006148,           0.0006148
                 476,            0.023132,             0.01158,            0.003991,             0.98271,              0.9769,             0.99235,              0.9339,            0.013497,           0.0049093,           0.0014167,            0.000595,            0.000595,            0.000595
                 477,            0.022037,            0.011154,           0.0037607,             0.98281,             0.97775,             0.99236,             0.93391,            0.013496,           0.0048924,           0.0014129,           0.0005752,           0.0005752,           0.0005752
                 478,            0.023335,            0.011889,           0.0041282,             0.98277,             0.97664,             0.99236,             0.93465,            0.013478,           0.0048855,           0.0014076,           0.0005554,           0.0005554,           0.0005554
                 479,            0.021394,            0.010381,           0.0034538,              0.9826,             0.97677,              0.9924,              0.9337,             0.01348,           0.0048798,           0.0013982,           0.0005356,           0.0005356,           0.0005356
                 480,            0.021325,              0.0106,             0.00337,             0.98253,             0.97587,             0.99244,             0.93586,            0.013427,             0.00487,           0.0013853,           0.0005158,           0.0005158,           0.0005158
                 481,              0.0215,            0.011011,           0.0034709,             0.98302,             0.97466,             0.99248,              0.9357,             0.01338,           0.0048698,           0.0013779,            0.000496,            0.000496,            0.000496
                 482,            0.021988,             0.01107,           0.0036441,             0.98304,             0.97434,              0.9925,             0.93549,            0.013346,           0.0048687,           0.0013701,           0.0004762,           0.0004762,           0.0004762
                 483,            0.021485,            0.011035,           0.0034133,             0.98306,             0.97341,             0.99238,             0.93877,            0.013341,           0.0048685,           0.0013638,           0.0004564,           0.0004564,           0.0004564
                 484,            0.021891,            0.010817,            0.003642,             0.98286,             0.97355,             0.99245,             0.93924,            0.013328,           0.0048685,           0.0013598,           0.0004366,           0.0004366,           0.0004366
                 485,            0.021863,            0.010958,            0.003531,             0.98318,             0.97351,             0.99248,             0.94011,            0.013308,           0.0048651,           0.0013549,           0.0004168,           0.0004168,           0.0004168
                 486,            0.021847,            0.010738,           0.0035344,             0.98324,             0.97321,             0.99249,             0.93945,            0.013303,           0.0048669,           0.0013475,            0.000397,            0.000397,            0.000397
                 487,            0.021558,            0.011061,           0.0035168,             0.98345,             0.97345,             0.99249,             0.93932,            0.013309,           0.0048734,           0.0013413,           0.0003772,           0.0003772,           0.0003772
                 488,            0.022517,            0.011305,           0.0038509,             0.98371,             0.97347,             0.99265,              0.9387,            0.013313,           0.0048796,           0.0013362,           0.0003574,           0.0003574,           0.0003574
                 489,             0.02159,            0.010539,           0.0035986,              0.9837,             0.97366,             0.99264,             0.93788,            0.013302,           0.0048832,           0.0013329,           0.0003376,           0.0003376,           0.0003376
                 490,            0.021721,            0.011099,           0.0036771,             0.98376,               0.974,             0.99248,             0.93775,            0.013305,           0.0048903,           0.0013321,           0.0003178,           0.0003178,           0.0003178
                 491,            0.021545,            0.010574,           0.0035154,             0.98345,             0.97408,             0.99249,             0.93755,            0.013314,           0.0048984,           0.0013324,            0.000298,            0.000298,            0.000298
                 492,             0.02172,             0.01046,           0.0034788,             0.98344,             0.97382,             0.99249,             0.93815,            0.013308,           0.0048979,           0.0013333,           0.0002782,           0.0002782,           0.0002782
                 493,            0.022161,            0.011127,            0.003792,             0.98351,             0.97365,             0.99248,              0.9393,            0.013303,           0.0048929,           0.0013333,           0.0002584,           0.0002584,           0.0002584
                 494,            0.021886,            0.011017,           0.0037894,             0.98356,             0.97359,             0.99248,             0.93994,            0.013287,           0.0048845,           0.0013321,           0.0002386,           0.0002386,           0.0002386
                 495,            0.022594,            0.011259,           0.0039414,              0.9835,             0.97365,             0.99249,             0.94037,            0.013289,           0.0048789,           0.0013331,           0.0002188,           0.0002188,           0.0002188
                 496,            0.021522,            0.010825,           0.0037013,             0.98371,             0.97356,             0.99249,             0.93827,            0.013297,           0.0048719,           0.0013333,            0.000199,            0.000199,            0.000199
                 497,            0.021483,            0.010994,           0.0035787,             0.98382,             0.97355,             0.99247,             0.93813,            0.013302,           0.0048686,            0.001332,           0.0001792,           0.0001792,           0.0001792
                 498,            0.021699,            0.010739,           0.0035789,             0.98376,             0.97359,             0.99249,             0.93617,            0.013303,           0.0048679,           0.0013297,           0.0001594,           0.0001594,           0.0001594
                 499,            0.021738,            0.010642,           0.0037357,             0.98375,             0.97357,             0.99248,              0.9372,            0.013285,           0.0048616,            0.001328,           0.0001396,           0.0001396,           0.0001396
